"country","year","threshold","personRate","householdRate","personRateNoBen","householdRateNoBen"
"LV",2014,66,7.3208758475394,8.1151811040187,6.4739541541543,7.3247406471812
"LV",2014,67,7.1417850587879,8.6574933798268,6.4612104684965,7.8541392743929
"LV",2014,68,7.1641075131935,8.645006060712,6.4061296692919,8.0941442062188
"LV",2014,69,7.4505961850752,8.9954614286384,6.6569955480487,8.4799643030969
"LV",2014,70,7.1397937896132,9.0681480173618,6.4630240051676,8.5490470531571
"LV",2014,71,6.7349243499142,8.9123084994468,6.2254546525697,8.5881531643821
"LV",2014,72,6.8384596957009,8.5436318884158,6.431548209934,8.2926978430765
"LV",2014,73,6.2184151643493,8.4150619274566,5.8793413558997,8.192343917839
"LV",2014,74,6.260222638128,7.8440240024963,6.4346912344808,7.7547575167178
"LV",2014,75,6.1941543245836,8.0169579956014,6.3894293038457,7.8613483387224
"LV",2014,76,6.3379594007599,7.973241043548,6.5727329402751,7.8327666135521
"LV",2014,77,5.9639496371977,7.805664949516,6.0911270692626,7.71391774896
"LV",2014,78,5.6550242419497,7.463190719468,6.0151665368806,7.4110967622923
"LV",2014,79,5.3517994056688,7.5385175660097,5.7188440010654,7.4995688973621
"LV",2014,80,5.4571618254239,7.1168593101983,5.7189190005114,7.0922213748229
"CZ",2005,30,-0.10153780345572,-0.16744454073333,-0.83077571918932,-0.7033488495072
"CZ",2005,31,-0.17256851749657,-0.17726401050605,-0.86674503192245,-0.75598183123424
"CZ",2005,32,-0.31441100666884,-0.22756317931917,-1.11143275167756,-0.79706138116334
"CZ",2005,33,-0.14910098282507,-0.27455795257581,-0.97469664922913,-1.04480769952771
"CZ",2005,34,-0.27081382168532,-0.561081295266,-0.99416417022682,-1.2207509150052
"CZ",2005,35,-0.28144863106347,-0.54406055456188,-1.24365731496779,-1.29608272166308
"CZ",2005,36,-0.40710550659037,-0.53727415214609,-1.44819276370396,-1.33467388723826
"CZ",2005,37,-0.43308361461599,-0.49150902422032,-1.43181960573596,-1.53421643187658
"CZ",2005,38,-0.45092230778987,-0.66339433295266,-1.3947009988889,-1.64332689156182
"CZ",2005,39,-0.54630534344992,-0.61870591781118,-1.44125993284662,-1.56815284106295
"CZ",2005,40,-0.54138743519154,-0.7551234746985,-1.57104472677065,-1.54946953500257
"CZ",2005,41,-0.70772360788659,-0.8552381859814,-1.69197457396595,-1.58488849035808
"CZ",2005,42,-0.81396011879045,-0.96080812459097,-1.75679689637364,-1.80371772350792
"CZ",2005,43,-1.09893119499093,-0.96235319049556,-1.70047225651474,-1.76128423833546
"CZ",2005,44,-1.42865882682353,-1.20266972002021,-2.0102813258924,-1.88413251667017
"CZ",2005,45,-1.3462895391143,-1.54514632698899,-2.12038862555908,-2.14511322207693
"CZ",2005,46,-1.62086117244004,-1.8619744985889,-2.35238234371109,-2.40472901159535
"CZ",2005,47,-1.74574718514362,-2.04825684809745,-2.55649903082187,-2.61950179495732
"CZ",2005,48,-1.69527773193796,-2.32245249221571,-2.62764205412085,-2.81356988316267
"CZ",2005,49,-1.99605922078487,-2.42447835765924,-2.81326562516953,-3.09241834433818
"CZ",2005,50,-2.1356679426801,-2.6512758210869,-2.71922357134516,-3.36268506678616
"CZ",2005,51,-2.02391819426889,-2.78934206371485,-2.54511565300217,-3.40788086538431
"CZ",2005,52,-2.14240228513935,-3.03294461410071,-2.76895418837536,-3.60726578017165
"CZ",2005,53,-2.14619259400923,-2.88674398102037,-2.93616890425573,-3.44854942694382
"CZ",2005,54,-2.39212868646336,-2.8980213474836,-3.17273488333741,-3.4282126963394
"CZ",2005,55,-2.63287201461011,-3.45806579642173,-3.48469738145689,-3.89852109749265
"CZ",2005,56,-2.8490460384117,-3.61351063451776,-3.49102745211764,-4.15963417438865
"CZ",2005,57,-2.73982752183913,-3.84814635142422,-3.48367436924283,-4.37545204467844
"CZ",2005,58,-2.91140396705467,-3.83475583359194,-3.72127149247154,-4.3393856307224
"CZ",2005,59,-3.17273424141308,-3.98400965584654,-3.90597269735972,-4.56794381655658
"CZ",2005,60,-3.159889570532,-3.93286008273945,-4.1292964808155,-4.6500772828962
"CZ",2005,61,-3.3789924606745,-4.03763660912472,-4.295406486975,-4.5972575440994
"CZ",2005,62,-3.2200068788689,-4.1428565678648,-4.064027749621,-4.6919459031491
"CZ",2005,63,-3.2589844162543,-4.2202215013527,-3.9793675311693,-4.7785956778603
"CZ",2005,64,-3.2465532818358,-4.3319157611211,-3.9962832271865,-4.8722205868568
"CZ",2005,65,-3.4757619867531,-4.192731905404,-3.9905795316495,-4.746228932077
"CZ",2005,66,-3.3080677161714,-4.027005034493,-4.0345833956814,-4.623458230406
"CZ",2005,67,-3.1924231014673,-3.9429617632363,-3.8873733552197,-4.6417233083983
"CZ",2005,68,-3.2492851099803,-3.7464317018609,-4.0342521587249,-4.3796411093514
"CZ",2005,69,-3.4508167907071,-3.9459442730274,-4.1395282123818,-4.5472356330127
"CZ",2005,70,-3.2777521895539,-3.8519263227259,-3.882080868627,-4.5666231812905
"CZ",2005,71,-2.8817365006463,-3.6231724861052,-3.5540163598286,-4.2441252191871
"CZ",2005,72,-2.9009700469632,-3.2352843745999,-3.4265167081385,-3.9795054611308
"CZ",2005,73,-2.850965589346,-3.4905127373173,-3.445078991084,-4.1869503730021
"CZ",2005,74,-3.0231978093801,-3.4547284400478,-3.5760915100424,-4.015906422578
"CZ",2005,75,-3.128373757805,-2.7496257952164,-3.615287785679,-3.3365987741307
"CZ",2005,76,-3.060104065709,-2.8069635078557,-3.6698689058635,-3.3283271716632
"CZ",2005,77,-2.5646366147154,-2.8250849283818,-3.0304098087853,-3.3454248530575
"CZ",2005,78,-2.499607193103,-2.6692593346383,-3.1595955781657,-3.2386043458283
"CZ",2005,79,-2.5056156891265,-2.6281313855787,-3.115290564776,-3.1761751973411
"CZ",2005,80,-2.1127855509002,-2.5645011273937,-2.2256680676524,-3.1370652374848
"CZ",2006,30,-2.00835105977184,-2.23083977455097,-3.25374100674946,-3.22022538201027
"CZ",2006,31,-2.21607248475771,-2.18137517785695,-3.47023730857278,-3.30123988780271
"CZ",2006,32,-2.25720453377581,-2.37943679208797,-3.50890960555891,-3.50172872254156
"CZ",2006,33,-2.37839136793171,-2.50958532894815,-3.55598380973812,-3.53030706823193
"CZ",2006,34,-2.49352017742985,-2.6108377968761,-3.71293959912795,-3.58853642590202
"CZ",2006,35,-2.59025867535592,-2.76044427133647,-3.68360563552272,-3.73318581603108
"CZ",2006,36,-2.63506226095247,-2.86354102319786,-3.76064176283845,-3.77003822393386
"CZ",2006,37,-2.92580770034547,-2.83839478721216,-3.96301440586806,-3.81869248957515
"CZ",2006,38,-3.22205447074922,-3.05435046893739,-4.11404907342993,-4.04654628464877
"CZ",2006,39,-3.16003216874363,-3.23250590891752,-4.00789350103867,-4.13635953184936
"CZ",2006,40,-3.2708568381306,-3.5726935619558,-4.08669406855259,-4.37014429384412
"CZ",2006,41,-3.26648602062639,-3.55518955996807,-4.30198442537617,-4.32447212022117
"CZ",2006,42,-3.41124272042981,-3.73615928703761,-4.54413254849154,-4.45291679895251
"CZ",2006,43,-3.68485718997063,-3.73836409127892,-4.70618700684572,-4.54704589693189
"CZ",2006,44,-3.73047479676684,-3.90193682010622,-4.81018596985976,-4.72971325284199
"CZ",2006,45,-3.98219611102224,-4.10472459459784,-5.04608989323643,-4.94145443877875
"CZ",2006,46,-4.18976344454992,-4.17949109775081,-5.11127520423589,-5.10057025613641
"CZ",2006,47,-4.26311207984282,-4.36786083708614,-5.05138145208679,-5.16735508181488
"CZ",2006,48,-4.32491004723242,-4.49410576669771,-5.13584930314267,-5.24541347678897
"CZ",2006,49,-4.48993221649068,-4.62095399848675,-5.13180936698939,-5.32352853345697
"CZ",2006,50,-4.57843729597276,-4.78234822833454,-5.29296095083814,-5.36893705050138
"CZ",2006,51,-4.60716481828045,-4.99056660938253,-5.31052939309349,-5.57486697702821
"CZ",2006,52,-4.60998934714478,-5.04460922220267,-5.55274553918435,-5.60006680171351
"CZ",2006,53,-4.5330870150899,-5.01770273548496,-5.30685538662963,-5.68169219552155
"CZ",2006,54,-4.68000059881588,-5.00285259771761,-5.57232239270677,-5.76800029892507
"CZ",2006,55,-4.75886759914117,-5.00483718408559,-5.68166333606236,-5.91400691060722
"CZ",2006,56,-5.00537855269301,-5.226492716709,-5.86175899830046,-6.01682227951865
"CZ",2006,57,-5.3347233902539,-5.21892105563096,-5.80528191885355,-6.0007700731336
"CZ",2006,58,-5.58648331773351,-5.45725689431573,-6.0759191911567,-6.16596883625255
"CZ",2006,59,-5.76684370383802,-5.7921070165439,-6.13491666332599,-6.20407482989311
"CZ",2006,60,-5.67500914571826,-5.92811541978047,-6.2208371271279,-6.3228645819286
"CZ",2006,61,-5.96132780298076,-5.94758702961614,-6.4403792234582,-6.3759340100365
"CZ",2006,62,-5.94866250193,-6.1571365862914,-6.471185265723,-6.5116048079097
"CZ",2006,63,-6.0502599704709,-6.0489326769403,-6.6753014036392,-6.4315936503372
"CZ",2006,64,-6.215618935846,-6.3329552881269,-6.7451057459053,-6.7918793147681
"CZ",2006,65,-5.9838480666254,-6.0857659995646,-6.5981338818085,-6.5001963916831
"CZ",2006,66,-5.868197426486,-5.9378458197892,-6.2732441942315,-6.3837315280974
"CZ",2006,67,-5.826033941424,-6.0552307327315,-6.1207703062982,-6.5015601002314
"CZ",2006,68,-5.7966670215556,-5.9675563098212,-6.2082215480466,-6.388550379673
"CZ",2006,69,-5.7620111527234,-5.9597176998788,-6.1290835745763,-6.3338511088264
"CZ",2006,70,-5.5838216501326,-5.9815062135685,-5.9893359739929,-6.0876974359266
"CZ",2006,71,-5.703293568926,-5.5231544973994,-6.0865584804375,-5.6743522593575
"CZ",2006,72,-5.3536058298,-5.4639577281962,-5.8082079466157,-5.6420372318742
"CZ",2006,73,-5.2473583767578,-5.0585679014642,-5.8389439956805,-5.2479270135664
"CZ",2006,74,-5.2213823272292,-4.9999590555345,-5.8989630091561,-5.2065666219233
"CZ",2006,75,-5.043227872376,-4.9997546945903,-5.7772785553529,-5.2128654212032
"CZ",2006,76,-5.0780154296538,-4.8561919558208,-5.6862340904246,-5.1217718497599
"CZ",2006,77,-4.8306054927503,-5.0290312036381,-5.3816967103582,-5.4024902597072
"CZ",2006,78,-5.0257114400275,-4.7831079866413,-5.4894613489967,-5.2123568015665
"CZ",2006,79,-4.5018856611078,-4.3378284319214,-4.8629837483757,-4.6946640107169
"CZ",2006,80,-4.5114163027774,-4.1927008244435,-4.7099657641781,-4.5378545557544
"CZ",2007,30,-0.417107257100446,-0.402479281247599,-1.69030607255791,-1.55618471429562
"CZ",2007,31,-0.374419592407307,-0.505507522568441,-1.64770781988131,-1.72957612510325
"CZ",2007,32,-0.47060501888333,-0.679863837188971,-1.72123940303429,-1.83194007760202
"CZ",2007,33,-0.51415310572425,-0.77783981761984,-1.69839481232079,-1.91173714208242
"CZ",2007,34,-0.59900467611897,-0.81725399671452,-1.85526749701493,-1.88763147906862
"CZ",2007,35,-0.70613617975614,-0.89085882323714,-1.92034366732638,-1.978522147952
"CZ",2007,36,-0.78453197797891,-1.00979039005462,-2.17594594173986,-2.05662078152269
"CZ",2007,37,-0.81833247169532,-1.00728145314369,-2.12370780518799,-2.17516419769594
"CZ",2007,38,-0.6900396628798,-1.19000029615459,-1.83724674168924,-2.30796392807405
"CZ",2007,39,-0.85214059647168,-1.13238030599793,-1.92557389562525,-2.33288139612357
"CZ",2007,40,-0.84174546265904,-1.19460969692919,-1.87266048752699,-2.13212405481227
"CZ",2007,41,-0.87241320996157,-1.24572502564905,-1.98289611220272,-2.19229725083951
"CZ",2007,42,-1.08493634122842,-1.30305804605731,-2.15176696777668,-2.22254149145346
"CZ",2007,43,-1.21692248876838,-1.45757635347402,-2.29302925366587,-2.34712026111964
"CZ",2007,44,-1.25825147819113,-1.64095289404878,-2.33197793308179,-2.4939798244947
"CZ",2007,45,-1.42637312716932,-1.76194923091643,-2.40982845705537,-2.6746886286297
"CZ",2007,46,-1.59731425424066,-1.84846653821396,-2.67463965284817,-2.73952841092511
"CZ",2007,47,-1.77788707820503,-2.0581277008738,-2.87301543083416,-2.87802962008809
"CZ",2007,48,-1.96094780257261,-2.29181460814263,-2.9881494429466,-3.05157858962087
"CZ",2007,49,-2.10692097325679,-2.49797695773821,-3.19395446497021,-3.24743656124192
"CZ",2007,50,-2.18777251405228,-2.59536369340838,-3.39005969875086,-3.46626146955983
"CZ",2007,51,-2.38393911508886,-2.64469893532103,-3.55137094942039,-3.53754594248173
"CZ",2007,52,-2.58068079847636,-2.86406250234397,-3.69899902547906,-3.76217122604265
"CZ",2007,53,-2.77152991627403,-2.90573146691497,-3.93918114773119,-3.91781080005803
"CZ",2007,54,-2.80765904746024,-2.98628384344707,-3.85768515947408,-4.0819506832317
"CZ",2007,55,-2.86759698939891,-3.30415112827001,-3.88037703474445,-4.28136435046988
"CZ",2007,56,-2.66584367441548,-3.36340715395232,-3.86861295401287,-4.29087593230919
"CZ",2007,57,-2.78986445497174,-3.19676989200472,-4.07596412408176,-4.05788604291851
"CZ",2007,58,-2.75916334130575,-3.34774144350232,-4.1619472128905,-4.34850979842897
"CZ",2007,59,-2.87512558930395,-3.16845748527097,-4.21812823336276,-4.18589200954952
"CZ",2007,60,-2.86020677019812,-3.28122033098265,-4.36850408186121,-4.40443039409685
"CZ",2007,61,-2.94151051855775,-3.233168328977,-4.40559663785663,-4.34086539581305
"CZ",2007,62,-2.9899527266995,-3.43707201911733,-4.4345561891243,-4.5336089672414
"CZ",2007,63,-3.399251092322,-3.3468635651105,-4.6779817253524,-4.5315314998767
"CZ",2007,64,-3.3987668885209,-3.457545754834,-4.5544774315095,-4.5667130883623
"CZ",2007,65,-3.554671365064,-3.4766583440866,-4.5983171263134,-4.5370045976948
"CZ",2007,66,-3.541908343844,-3.5832049998728,-4.491479963755,-4.5706991017688
"CZ",2007,67,-3.3945922535626,-3.7455862670883,-4.281217449151,-4.6809160819363
"CZ",2007,68,-3.4921893332804,-3.5826836688923,-4.4433588386926,-4.5051382943057
"CZ",2007,69,-3.4300722114832,-3.573312499403,-4.499546574967,-4.4196464340697
"CZ",2007,70,-3.1331862274523,-3.5885220029772,-4.237661899425,-4.2318533049791
"CZ",2007,71,-3.2430722898288,-3.5623683126191,-4.1222171391987,-4.2581839281601
"CZ",2007,72,-2.9395116005253,-3.3021677982774,-3.7213940225177,-4.0794866434232
"CZ",2007,73,-3.0018512822402,-3.2461632700077,-3.7626726692662,-3.8977485042684
"CZ",2007,74,-3.3017020897017,-3.0839634874912,-3.9274461703582,-3.6096505560201
"CZ",2007,75,-3.3356198329399,-3.0918677788574,-3.8506619359105,-3.6834171080164
"CZ",2007,76,-3.2355329807054,-2.917257230719,-4.0220592573816,-3.379669429757
"CZ",2007,77,-2.8121502964079,-2.7483617574358,-3.8851470299873,-3.2184491327096
"CZ",2007,78,-2.4924230920526,-2.9547269075495,-3.4615502148482,-3.4003535809109
"CZ",2007,79,-2.2149997741279,-2.8060733108593,-3.0584823058381,-3.4700506961446
"CZ",2007,80,-1.930655099083,-2.5642924725031,-2.6130284451007,-3.1127286361269
"CZ",2008,30,-0.268893325437506,-0.472977949688983,-1.23270742838161,-1.36379034052007
"CZ",2008,31,-0.2976201394314,-0.38180121410885,-1.18846452004855,-1.35110425107433
"CZ",2008,32,-0.27293045922321,-0.53868213806511,-1.27104119260411,-1.51529803705704
"CZ",2008,33,-0.33265067552756,-0.6498725927711,-1.40091887641722,-1.63558632105242
"CZ",2008,34,-0.42990504566526,-0.67993363369097,-1.5925913996149,-1.74636990899139
"CZ",2008,35,-0.52495054219666,-0.68754931733785,-1.62706139880231,-1.85363934758567
"CZ",2008,36,-0.41367196446447,-0.73850582917385,-1.56511801937428,-1.86744021585565
"CZ",2008,37,-0.42494412864053,-0.87156233883157,-1.68930192348997,-1.95105278839455
"CZ",2008,38,-0.46110645670985,-0.79425688645367,-1.68822242548495,-1.95780239935291
"CZ",2008,39,-0.58631872645316,-0.85497744490151,-1.83645703124075,-1.97675398255485
"CZ",2008,40,-0.64952436305328,-0.88921422142597,-1.95519180156556,-2.03717583611766
"CZ",2008,41,-0.59729891293582,-1.05123713158775,-1.97204636753612,-2.21266022987013
"CZ",2008,42,-0.71522791173664,-1.17378322249775,-2.17771660656361,-2.33640136257469
"CZ",2008,43,-0.84511797633188,-1.17151910916781,-2.36618262811216,-2.45175454830059
"CZ",2008,44,-0.92236180944445,-1.37833749976978,-2.38038276192847,-2.65610620844442
"CZ",2008,45,-0.9244976072676,-1.38075412772677,-2.45081370110274,-2.68215866229676
"CZ",2008,46,-1.08795010673405,-1.53542091276107,-2.52820530098105,-2.91218815127531
"CZ",2008,47,-1.27404963278504,-1.73956727458254,-2.75035821996882,-3.03571440550121
"CZ",2008,48,-1.28446688813313,-1.84842283114232,-2.76716470666166,-3.1478858802553
"CZ",2008,49,-1.51314761136904,-1.92454667148465,-2.96249918259178,-3.24351133595582
"CZ",2008,50,-1.65899097811982,-2.07761392534677,-3.06275141974438,-3.31327887322265
"CZ",2008,51,-1.83452197699901,-2.05931306021362,-3.2305506091841,-3.31193621573694
"CZ",2008,52,-1.83223558553727,-2.14595686071106,-3.22332798089339,-3.38226084822553
"CZ",2008,53,-2.02299468009705,-2.28066685615355,-3.44011369765649,-3.48654449402816
"CZ",2008,54,-2.27583749803517,-2.48450681818963,-3.71170323480411,-3.6535034456647
"CZ",2008,55,-2.2331554158901,-2.71687659390163,-3.57175410660129,-3.92012070130405
"CZ",2008,56,-2.4837293808164,-2.94628815967234,-3.88469623043682,-4.20862362819014
"CZ",2008,57,-2.39924095680766,-2.99312376135053,-3.73408193110284,-4.15738313778735
"CZ",2008,58,-2.43843295089443,-3.17280585700502,-3.95789091155384,-4.43909399332157
"CZ",2008,59,-2.61747220145402,-3.35583280212317,-4.08137787557133,-4.66267790666464
"CZ",2008,60,-2.88010132640547,-3.33732488031983,-4.26668981234912,-4.55863931028564
"CZ",2008,61,-2.79901321766554,-3.5341042546699,-4.16522466412992,-4.68625264958303
"CZ",2008,62,-2.9221225302623,-3.60543843760102,-4.067918670066,-4.75397881748344
"CZ",2008,63,-3.1087736063588,-3.5998658297594,-4.2038990154421,-4.7142456789983
"CZ",2008,64,-3.2099859086243,-3.5606459363376,-4.211184988812,-4.5942010364602
"CZ",2008,65,-3.4704064874151,-3.3936163134956,-4.3737577904581,-4.5007808029023
"CZ",2008,66,-3.2225342249555,-3.5673126162643,-4.1011777967407,-4.5088145444982
"CZ",2008,67,-3.1174488181663,-3.5464206446462,-4.0013658179042,-4.4371789131752
"CZ",2008,68,-3.1736546593852,-3.1872082219316,-3.9324931472113,-4.0515321284905
"CZ",2008,69,-3.250474261801,-3.0129308239951,-4.0668960534468,-3.8101062020174
"CZ",2008,70,-3.1223060982361,-2.8555431407582,-3.9619472965175,-3.5554372526172
"CZ",2008,71,-3.2892748530532,-2.9215167944095,-4.0551111217877,-3.5976157664092
"CZ",2008,72,-3.0355361928502,-2.7654744026521,-3.8084786660712,-3.3851105974321
"CZ",2008,73,-3.0037845726139,-3.1039611291639,-3.7877716737584,-3.6898782573962
"CZ",2008,74,-2.4922570923651,-2.7808034252256,-3.2811463230493,-3.4548113345936
"CZ",2008,75,-2.3509811139205,-2.36790546868,-3.2622326180642,-2.9733744300331
"CZ",2008,76,-2.0260854889263,-2.2355803072581,-2.8124536363554,-2.8878632075564
"CZ",2008,77,-2.0074184604923,-2.1180499230928,-2.7320022464053,-2.8141466608398
"CZ",2008,78,-1.6557457772054,-1.725777971857,-2.3895262470087,-2.3768078201837
"CZ",2008,79,-1.7703269739064,-1.3964420863193,-2.4880025909021,-2.0202811827378
"CZ",2008,80,-1.6503651724636,-1.2022137437281,-2.3565073509812,-1.8113808177899
"CZ",2009,30,0.280493207445281,0.106893630115386,-0.56699662976492,-0.6492590649862
"CZ",2009,31,0.289914559188602,0.178176918110345,-0.60022075511031,-0.62908402414689
"CZ",2009,32,0.231811730096379,0.16065933051411,-0.63457935849906,-0.688096046282
"CZ",2009,33,0.23188356693181,0.0731498448418599,-0.72522567622973,-0.73657329860669
"CZ",2009,34,0.30733456175248,0.10004144261246,-0.76882299511958,-0.82437132147813
"CZ",2009,35,0.12054966385603,0.0298543641892199,-0.96930389727666,-0.90811569385993
"CZ",2009,36,0.09744861536012,-0.0349094813941302,-1.07152789487007,-1.01444498516129
"CZ",2009,37,0.00794492777355993,-0.09266112787758,-1.31509034450797,-1.11967724811011
"CZ",2009,38,-0.00659236829199017,-0.13232811455047,-1.41703460455339,-1.3137724219674
"CZ",2009,39,-0.08770339928065,-0.15729135720342,-1.51217441355191,-1.42330415878814
"CZ",2009,40,-0.0492364951341,-0.24818797711103,-1.4968382152642,-1.43688332735645
"CZ",2009,41,-0.0881215499344199,-0.38860368543778,-1.56357248550368,-1.57872070945931
"CZ",2009,42,-0.25463792525382,-0.50700888359522,-1.68714726352331,-1.75236338835116
"CZ",2009,43,-0.36611370911652,-0.59511622952003,-1.83094318368694,-1.86422152679081
"CZ",2009,44,-0.2843132984884,-0.59805326160227,-1.84337155158142,-1.77974297658559
"CZ",2009,45,-0.4928236303658,-0.77737291672025,-2.22486325210743,-1.93336754099784
"CZ",2009,46,-0.67818818388451,-1.03974793897727,-2.36270101634457,-2.31826513419134
"CZ",2009,47,-0.79070236768324,-1.04193478117807,-2.42802808749885,-2.28754803105537
"CZ",2009,48,-0.9880556238489,-1.1463212607772,-2.64429502157872,-2.44073429975603
"CZ",2009,49,-1.25278539443389,-1.34451241310807,-2.94368168864063,-2.54425838277373
"CZ",2009,50,-1.68408085733418,-1.47173025924051,-3.20241378851542,-2.60885155447403
"CZ",2009,51,-1.94998521572237,-1.82188879601475,-3.47435532726789,-2.85970817027857
"CZ",2009,52,-2.12699524258143,-2.12488227889402,-3.75766389889427,-3.25761362551843
"CZ",2009,53,-2.266795046541,-2.36248041608232,-3.76400954857629,-3.5703096131082
"CZ",2009,54,-2.48233600434964,-2.45171266762245,-3.90030208674417,-3.54468442084144
"CZ",2009,55,-2.75253809362609,-2.61827419871692,-4.12566259360822,-3.65773349523974
"CZ",2009,56,-2.99568177456044,-2.76558975948094,-4.37296755571141,-3.76371788570612
"CZ",2009,57,-3.18264706048889,-2.85849605746154,-4.6482319084542,-3.89996877224074
"CZ",2009,58,-3.10433521012053,-3.07358699685639,-4.63241366166336,-4.14404970071044
"CZ",2009,59,-3.23303716725964,-2.94098936849774,-4.72585404069461,-4.02542557604036
"CZ",2009,60,-3.24806677802789,-2.98646448063397,-4.72640300162041,-4.06446261935696
"CZ",2009,61,-3.21108042169649,-3.08314705888038,-4.60356308488233,-4.20495963341647
"CZ",2009,62,-3.2196530311777,-3.13679759274566,-4.4445667197523,-4.23623727179595
"CZ",2009,63,-3.1947904395341,-3.23673322092211,-4.3596573259533,-4.2633436910564
"CZ",2009,64,-2.8283922728171,-2.8436738115714,-4.0553962280433,-3.8010542460149
"CZ",2009,65,-2.9771507819639,-2.7223047257572,-4.068907141144,-3.6153930562182
"CZ",2009,66,-2.6516634270165,-2.7656728174732,-3.7797396901666,-3.6339387392512
"CZ",2009,67,-2.6267186804303,-2.9610916147763,-3.7521072521275,-3.7668408556234
"CZ",2009,68,-2.6158515697155,-2.5615275661698,-3.6939310115479,-3.4983152403733
"CZ",2009,69,-2.5554234453136,-2.5478489524246,-3.5635851893683,-3.3567318545899
"CZ",2009,70,-2.5834386275826,-2.2461688482477,-3.6388738334302,-3.0253380291444
"CZ",2009,71,-2.5879036641711,-2.2410948313344,-3.6813577581709,-3.0391127168393
"CZ",2009,72,-2.3958553904064,-2.1128222398368,-3.419791414485,-2.965111248911
"CZ",2009,73,-2.4683576776159,-2.0524349447448,-3.3922754258976,-2.854085870333
"CZ",2009,74,-2.5207568161005,-2.1911551398771,-3.3022642973034,-2.9329402988716
"CZ",2009,75,-2.729307749438,-2.1999902860193,-3.4950252526439,-2.8189605692406
"CZ",2009,76,-2.5632781649979,-2.0252720188127,-3.3004360880751,-2.6001330507559
"CZ",2009,77,-2.6275081070229,-1.8447365370767,-3.2428305236811,-2.3563071564773
"CZ",2009,78,-2.274353261829,-1.8149639173899,-2.8539760293856,-2.3288288255021
"CZ",2009,79,-1.9509896462941,-1.9556493213648,-2.5633749461478,-2.3808723601074
"CZ",2009,80,-1.684466843197,-1.9239815238373,-2.1013498036908,-2.4056202182546
"CZ",2010,30,0.315830713006625,0.097836011426416,-0.58807856263397,-0.6748123262109
"CZ",2010,31,0.316330074970266,0.296647033112241,-0.69362633497686,-0.57915534427384
"CZ",2010,32,0.31707007015501,0.385920359483719,-0.77688298614221,-0.59580825760585
"CZ",2010,33,0.350175089587693,0.30135186411209,-0.89965974173333,-0.78491726976305
"CZ",2010,34,0.42802465910385,0.27617462998153,-0.87066107511446,-0.84489334629643
"CZ",2010,35,0.34114793397197,0.30498549908414,-0.99517909367703,-0.88792092302195
"CZ",2010,36,0.45155182677684,0.26535356500805,-0.98854714169763,-0.93111387844448
"CZ",2010,37,0.39598759162513,0.28356257519872,-1.20690242302941,-0.96915666859237
"CZ",2010,38,0.33161692713851,0.2668944001455,-1.33125431811905,-1.05918497891389
"CZ",2010,39,0.45652857311748,0.17702848361391,-1.23237531694205,-1.26280749715131
"CZ",2010,40,0.44766277091606,0.16065990999621,-1.31867778968623,-1.24893959713332
"CZ",2010,41,0.40695801652499,0.24264468717762,-1.46642959599861,-1.20734203038324
"CZ",2010,42,0.06046173933384,0.0790641319350103,-1.86323510482569,-1.47562679617915
"CZ",2010,43,-0.0760985181054301,-0.24596280056996,-2.1650039118248,-1.78260477696959
"CZ",2010,44,-0.31085383287816,-0.32015854787577,-2.34627346521488,-1.99708397269834
"CZ",2010,45,-0.33972241982185,-0.5496869084785,-2.4444051263385,-2.15977702191076
"CZ",2010,46,-0.45271590317806,-0.73102209778094,-2.56304738580077,-2.33504907878015
"CZ",2010,47,-0.63458749159093,-0.81216209510227,-2.67301255293276,-2.35770461039055
"CZ",2010,48,-0.79982491027851,-1.07471725085908,-2.80577967624559,-2.5311564090951
"CZ",2010,49,-1.05893117228602,-1.15944069235366,-3.06724784336112,-2.6596152068754
"CZ",2010,50,-1.35045841262753,-1.303353810858,-3.3750455142394,-2.89369271461919
"CZ",2010,51,-1.65732565619983,-1.47612061303753,-3.54934118763412,-3.01477440658993
"CZ",2010,52,-1.98910393108143,-1.65311341442328,-3.82411392875144,-3.12107360925246
"CZ",2010,53,-2.14872327744926,-1.87509666012176,-3.80777670890502,-3.27289173059589
"CZ",2010,54,-2.3465808336385,-2.02957351140764,-3.92733222880921,-3.37019291436669
"CZ",2010,55,-2.46721113768114,-2.24254154520924,-3.95317207612501,-3.57077532007576
"CZ",2010,56,-2.70043623081029,-2.38496549240378,-4.38411696514706,-3.56632342391501
"CZ",2010,57,-2.84436624945554,-2.48773898446772,-4.65158860579078,-3.7707178860577
"CZ",2010,58,-3.07143438419766,-2.4335038749593,-4.72942255754571,-3.87938546609867
"CZ",2010,59,-3.03247211974636,-2.95832595572003,-4.59577532519212,-4.29516302247368
"CZ",2010,60,-3.37400339641447,-2.9161751127625,-4.91087134894747,-4.23046886610844
"CZ",2010,61,-3.31980497541007,-3.09625867650066,-4.89918785061134,-4.30566319802073
"CZ",2010,62,-3.35525543018596,-2.8373819700084,-4.9539641628351,-4.0127319507485
"CZ",2010,63,-3.4348135128468,-2.7411993458446,-5.021768428723,-4.1092454087928
"CZ",2010,64,-3.3439743157431,-2.7262828980942,-4.8748721896494,-3.9719860628089
"CZ",2010,65,-3.3116799722776,-2.8425923765162,-4.8257198700954,-4.005463376966
"CZ",2010,66,-3.4484405054297,-2.9440856391237,-4.7683439824902,-4.039740211906
